stop_loss_factor,stop_rate,total_pnl,avg_trade_return_pct,win_rate,max_drawdown,sharpe_ratio,worst_trade_pnl,tail_loss_5pct,return_on_capital,num_trades
0.1,1.0,425.46631324935584,0.00020090505234999042,0.7307692307692307,-285.34371422633905,0.9951099469250585,-230.60058800319945,-96.31028687003678,0.0001951859405676465,52
0.15,1.0,463.8241348213759,0.0002206974326108549,0.7115384615384616,-341.4900624829044,1.0569070389151285,-230.60058800319945,-96.31028687003678,0.00021278288596264606,52
0.2,1.0,585.3313208587816,0.0002761901544414474,0.7115384615384616,-290.3613651046732,1.2854468013633238,-230.60058800319945,-96.31028687003678,0.00026852524124175686,52
0.25,0.9615384615384616,632.1217888720557,0.00029623600065779594,0.7115384615384616,-290.3613651046731,1.3619038242856747,-230.60058800319945,-96.31028687003678,0.0002899907279897494,52
0.3,0.9423076923076923,521.103789409706,0.00024991033077295714,0.6730769230769231,-480.62742388265355,1.0585841913862937,-230.60058800319945,-105.48148669944216,0.00023906036765286082,52
0.35,0.9230769230769231,575.5171302722754,0.0002743022823951419,0.6730769230769231,-434.22762493168034,1.1490819009963256,-230.60058800319945,-105.48148669944216,0.0002640229058960801,52
0.4,0.8846153846153846,491.8835678405724,0.00023211638876359254,0.6346153846153846,-507.30786223858155,0.9521305778832148,-230.60058800319945,-105.48148669944216,0.00022565536647425104,52
0.45,0.7692307692307693,750.0903217165614,0.00035701577441573734,0.6346153846153846,-507.30786223858144,1.3740572983056003,-230.60058800319945,-105.48148669944216,0.00034410969892492954,52
0.5,0.75,515.5606415502807,0.0002566232412725919,0.5961538461538461,-507.30786223858144,0.9344327646333809,-230.60058800319945,-130.97247621712418,0.00023651740597774141,52
0.55,0.6538461538461539,806.4746700875792,0.0003960574135629396,0.5961538461538461,-434.0900451612631,1.3511400442546606,-230.60058800319945,-130.97247621712418,0.0003699764520082481,52
0.6,0.5769230769230769,1015.8476324435537,0.000490944593720885,0.5961538461538461,-309.5141613717508,1.626286473387632,-230.60058800319945,-130.97247621712418,0.0004660279073509284,52
0.65,0.5576923076923077,815.6854135017234,0.00039628416281337894,0.5769230769230769,-350.90490734322145,1.2508487136782667,-230.60058800319945,-147.50786096780382,0.0003742019513266003,52
0.7,0.5576923076923077,823.0188648295352,0.0003994604670960417,0.5961538461538461,-343.5714560154096,1.2611695297440517,-230.60058800319945,-147.50786096780382,0.00037756622847487625,52
0.75,0.5384615384615384,963.4725152808682,0.00046681786708229384,0.6153846153846154,-343.5714560154097,1.4587628388963978,-230.60058800319945,-147.50786096780382,0.00044200041989213144,52
0.8,0.5,775.7114199219756,0.00037347594709581704,0.6153846153846154,-394.6995361123876,1.0683024294367425,-230.60058800319945,-171.18185139536678,0.0003558635746040809,52
0.85,0.46153846153846156,750.3788557192894,0.0003517148985417116,0.6346153846153846,-369.0788135621791,0.8876891313788573,-369.0788135621791,-187.62811455181662,0.0003442420661158314,52
0.9,0.4423076923076923,-526.1026872162142,-0.00024034895739722274,0.6153846153846154,-1229.915010638339,-0.4614555378218835,-475.9535041655515,-292.91578950474025,-0.00024135365043408306,52
