stop_loss_factor,stop_rate,total_pnl,avg_trade_return_pct,win_rate,max_drawdown,sharpe_ratio,worst_trade_pnl,tail_loss_5pct,return_on_capital,num_trades
0.1,1.0,1234.5226448156748,0.0004341087269968305,0.7924528301886793,-183.9460699010284,2.868556878858475,-152.22974811134344,-57.66936767181938,0.00043828687642122864,53
0.15,1.0,1303.4268719932356,0.0004604660117552775,0.7735849056603774,-183.9460699010284,2.8968163876066346,-152.22974811134344,-57.66936767181938,0.0004627496261558688,53
0.2,1.0,247.67275224055166,7.167068895286196e-05,0.6792452830188679,-767.6472511768073,0.28125313383494793,-385.36830475993185,-153.8814969039371,8.793011404855031e-05,53
0.25,1.0,441.6838415043563,0.00013653208298129629,0.660377358490566,-817.8295613796562,0.5147798634187963,-385.36830475993185,-153.8814969039371,0.00015680897557580014,53
0.3,0.9433962264150944,-279.008952629685,-8.230779011601127e-05,0.6415094339622641,-1052.3183425424781,-0.1870801816890578,-1052.3183425424781,-211.39612112760312,-9.905526063467354e-05,53
0.35,0.9433962264150944,-279.008952629685,-8.230779011601127e-05,0.6415094339622641,-1052.3183425424781,-0.1870801816890578,-1052.3183425424781,-211.39612112760312,-9.905526063467354e-05,53
0.4,0.8490566037735849,-52.64194032177656,-7.099931894976855e-06,0.6415094339622641,-1052.3183425424781,-0.01592747051322438,-1052.3183425424781,-211.39612112760312,-1.8689225093824886e-05,53
0.45,0.7924528301886793,-12.855084823635337,-7.111715800762686e-07,0.6037735849056604,-1052.3183425424781,-0.001556294358767338,-1052.3183425424781,-211.39612112760312,-4.563881429912784e-06,53
0.5,0.7735849056603774,-100.62969281591955,-3.5388096723094866e-05,0.5849056603773585,-1052.3183425424781,-0.07737267943236421,-1052.3183425424781,-211.39612112760312,-3.5726095365470075e-05,53
0.55,0.7358490566037735,-664.3526061746225,-0.00022710471829923,0.5660377358490566,-1174.221225135516,-0.4438087613618001,-1052.3183425424781,-330.51829551183266,-0.0002358620393278029,53
0.6,0.6792452830188679,-433.6811363000963,-0.00015067262676523614,0.5660377358490566,-1174.221225135516,-0.289702940500298,-1052.3183425424781,-330.51829551183266,-0.00015396781208509828,53
0.65,0.6226415094339622,-707.2086925837502,-0.00023960696336343293,0.5471698113207547,-1399.8093478475157,-0.45614271393221606,-1052.3183425424781,-330.51829551183266,-0.00025107703787543943,53
0.7,0.5283018867924528,-544.5651288033737,-0.00018600220931736834,0.5283018867924528,-1399.809347847516,-0.34791492627987386,-1052.3183425424781,-330.51829551183266,-0.00019333444413795352,53
0.75,0.4716981132075472,-180.85045092378004,-4.458587270316797e-05,0.5660377358490566,-1399.809347847516,-0.08230281843355856,-1052.3183425424781,-330.51829551183266,-6.420650084275217e-05,53
0.8,0.4339622641509434,-83.97747707512895,-1.2182108940074002e-05,0.5471698113207547,-1399.809347847516,-0.02222786664620418,-1052.3183425424781,-330.51829551183266,-2.9814136072399953e-05,53
0.85,0.39622641509433965,101.19994717414613,5.4098406370139256e-05,0.5471698113207547,-1399.8093478475157,0.09818837468782866,-1052.3183425424781,-330.51829551183266,3.5928550138156756e-05,53
