stop_loss_factor,stop_rate,total_pnl,avg_trade_return_pct,win_rate,max_drawdown,sharpe_ratio,worst_trade_pnl,tail_loss_5pct,return_on_capital,num_trades
0.1,0.9807692307692307,2289.9276420365527,0.0007196998491406997,0.8653846153846154,-95.2010694168016,6.520549448734766,-95.20106941680172,-48.92311050236578,0.0007247982661380492,52
0.15,0.9807692307692307,2125.498715867082,0.0006568504629400346,0.8269230769230769,-115.03502833568535,5.499264563816929,-95.20106941680172,-67.9634059983804,0.0006727539139922396,52
0.2,0.9423076923076923,2191.010690293671,0.0006738461360470394,0.8076923076923077,-115.03502833568535,5.062744091362725,-95.20106941680172,-76.69546071739023,0.0006934894886034282,52
0.25,0.9038461538461539,1866.9639191886827,0.0005822987644742333,0.7692307692307693,-521.1161144702969,2.620702876592142,-521.116114470297,-78.77306208233286,0.0005909235675092368,52
0.3,0.9038461538461539,1636.8435436388982,0.0005076409518825546,0.7307692307692307,-521.116114470297,2.0940454377433664,-521.116114470297,-86.91800199181647,0.0005180868340947326,52
0.35,0.8653846153846154,425.9881464516553,-5.838139511077309e-06,0.7115384615384616,-1646.6811326738234,-0.008623833323524384,-1531.6461043381385,-139.48894258107694,0.00013483197646757466,52
0.4,0.7692307692307693,1042.2850571125048,0.0001957718032539159,0.7307692307692307,-1646.6811326738239,0.28467150630021726,-1531.6461043381385,-139.48894258107694,0.00032989968257026803,52
0.45,0.7307692307692307,380.00501089855425,-4.2176777563141916e-05,0.7115384615384616,-2426.7719940103325,-0.05666990731931113,-1531.6461043381385,-340.9924624472109,0.00012027758780102369,52
0.5,0.6730769230769231,288.19854923255,-6.708852778731076e-05,0.7115384615384616,-2426.7719940103325,-0.08921582865168105,-1531.6461043381385,-385.32822974651356,9.121939267979681e-05,52
0.55,0.6153846153846154,685.0256972401208,6.630044052260967e-05,0.7307692307692307,-2426.7719940103325,0.08751238506187965,-1531.6461043381385,-385.32822974651356,0.00021682145256698133,52
0.6,0.5,1029.8355674826275,0.00017646752706072295,0.7307692307692307,-2426.7719940103325,0.23118720392192413,-1531.6461043381385,-385.32822974651356,0.00032595922247345303,52
0.65,0.4807692307692308,1094.0082931224294,0.00019288816676739137,0.7307692307692307,-2426.7719940103325,0.252409975972564,-1531.6461043381385,-385.32822974651356,0.00034627090369134314,52
0.7,0.4423076923076923,470.96151166509867,-2.117163052476868e-05,0.7115384615384616,-3000.454939428655,-0.026791663474199964,-1531.6461043381385,-544.7711883969084,0.0001490667568731717,52
0.75,0.40384615384615385,317.06571936499654,-7.123360102553018e-05,0.7115384615384616,-3000.4549394286546,-0.08935339857457075,-1531.6461043381385,-544.7711883969084,0.00010035630795878854,52
0.8,0.3269230769230769,555.6834804547279,-2.1563647648536993e-05,0.7115384615384616,-3233.159462091099,-0.026531254377464016,-1531.6461043381385,-544.7711883969084,0.00017588259810556687,52
0.85,0.23076923076923078,1308.0922571991373,0.00021153508657487777,0.75,-3233.159462091099,0.2577660972693215,-1531.6461043381385,-544.7711883969084,0.00041403185959332066,52
0.9,0.19230769230769232,1660.370715856167,0.0003163596233400603,0.75,-3233.159462091099,0.3837145928038104,-1531.6461043381385,-544.7711883969084,0.0005255335556929059,52
0.95,0.17307692307692307,1938.7914531564875,0.0004185398704408827,0.7692307692307693,-2954.7387247907786,0.5053571102828934,-1531.6461043381385,-544.7711883969084,0.0006136581164640398,52
1.0,0.11538461538461539,1914.4572773965347,0.0004063587667966283,0.7692307692307693,-2954.738724790778,0.4885611483359036,-1531.6461043381385,-544.7711883969084,0.0006059559654986816,52
1.05,0.09615384615384616,2166.764997304019,0.0004893001605860708,0.7884615384615384,-2954.738724790778,0.5876615588020306,-1531.6461043381385,-544.7711883969084,0.0006858153438323792,52
1.1,0.07692307692307693,2469.0154520298083,0.0005759247320425047,0.8076923076923077,-2954.738724790778,0.6914931262207594,-1531.6461043381385,-544.7711883969084,0.0007814823865385227,52
1.15,0.057692307692307696,2440.7680909555947,0.0005666070908384496,0.8076923076923077,-2954.738724790778,0.679566132873019,-1531.6461043381385,-544.7711883969084,0.0007725416506158115,52
1.2,0.057692307692307696,2440.7680909555947,0.0005666070908384496,0.8076923076923077,-2954.738724790778,0.679566132873019,-1531.6461043381385,-544.7711883969084,0.0007725416506158115,52
1.25,0.057692307692307696,1643.3055875127989,0.00025679259843643093,0.8076923076923077,-3752.2012282335736,0.2747108156195756,-1531.6461043381385,-666.5665075815062,0.0005201321730432357,52
1.3,0.057692307692307696,1643.3055875127989,0.00025679259843643093,0.8076923076923077,-3752.2012282335736,0.2747108156195756,-1531.6461043381385,-666.5665075815062,0.0005201321730432357,52
1.35,0.057692307692307696,1643.3055875127989,0.00025679259843643093,0.8076923076923077,-3752.2012282335736,0.2747108156195756,-1531.6461043381385,-666.5665075815062,0.0005201321730432357,52
1.4,0.057692307692307696,1643.3055875127989,0.00025679259843643093,0.8076923076923077,-3752.2012282335736,0.2747108156195756,-1531.6461043381385,-666.5665075815062,0.0005201321730432357,52
1.45,0.057692307692307696,1643.3055875127989,0.00025679259843643093,0.8076923076923077,-3752.2012282335736,0.2747108156195756,-1531.6461043381385,-666.5665075815062,0.0005201321730432357,52
1.5,0.057692307692307696,1643.3055875127989,0.00025679259843643093,0.8076923076923077,-3752.2012282335736,0.2747108156195756,-1531.6461043381385,-666.5665075815062,0.0005201321730432357,52
1.55,0.057692307692307696,1643.3055875127989,0.00025679259843643093,0.8076923076923077,-3752.2012282335736,0.2747108156195756,-1531.6461043381385,-666.5665075815062,0.0005201321730432357,52
