stop_loss_factor,stop_rate,total_pnl,avg_trade_return_pct,win_rate,max_drawdown,sharpe_ratio,worst_trade_pnl,tail_loss_5pct,return_on_capital,num_trades
0.1,1.0,-594.4107111844751,-0.0002655103564523027,0.6346153846153846,-887.8671901304841,-0.5991355868667879,-672.5869991569002,-200.72836253856732,-0.0002874743488825628,52
0.15,1.0,-365.5511072523941,-0.00015092952911745065,0.6346153846153846,-865.5459877601231,-0.3290662286696101,-672.5869991569002,-200.72836253856732,-0.00017679117243913243,52
0.2,1.0,-528.4733052684772,-0.00023124142974793323,0.6153846153846154,-865.5459877601231,-0.5025428955677625,-672.5869991569002,-200.72836253856732,-0.00025558509709748865,52
0.25,1.0,-690.1415665031759,-0.0003115176257831443,0.5961538461538461,-994.5542244837535,-0.6675334150524395,-672.5869991569002,-200.72836253856732,-0.000333772581372141,52
0.3,1.0,-695.2989083352877,-0.000313094346651611,0.5961538461538461,-994.5542244837534,-0.671450610825699,-672.5869991569002,-200.72836253856732,-0.00033626682223498945,52
0.35,0.9807692307692307,-693.3450959100729,-0.00030468122730717407,0.5769230769230769,-964.6695931144492,-0.6425623428859735,-672.5869991569002,-200.72836253856732,-0.00033532190158633887,52
0.4,0.9423076923076923,-966.4285455634425,-0.0004518833711371761,0.5576923076923077,-972.4395583828697,-0.9172921392960922,-672.5869991569002,-235.3689603284074,-0.0004673930190856713,52
0.45,0.8653846153846154,-671.7645049581947,-0.00030527544761707685,0.5576923076923077,-958.6858196892949,-0.5766566270845488,-672.5869991569002,-235.3689603284074,-0.00032488489865947415,52
0.5,0.8461538461538461,-537.5767191527766,-0.00024158285517179146,0.5576923076923077,-958.685819689295,-0.45008343658413735,-672.5869991569002,-235.3689603284074,-0.00025998777344526605,52
0.55,0.7692307692307693,33.01847958298144,4.2980865095511006e-05,0.5576923076923077,-871.398136646542,0.07529340909585214,-672.5869991569002,-235.3689603284074,1.5968699319524808e-05,52
0.6,0.75,245.4287333094608,0.00014651926727643589,0.5769230769230769,-871.398136646542,0.25164569221809757,-672.5869991569002,-235.3689603284074,0.00011869649045289975,52
0.65,0.6730769230769231,196.7573717913772,9.919419257933694e-05,0.5576923076923077,-914.1654698576746,0.15794099647983695,-672.5869991569002,-287.17015786106543,9.515760109850423e-05,52
